epoch,Train (k=2),Test (k=2),Train (k=3),Test (k=3),Train (k=5),Test (k=5),Train (k=10),Test (k=10)
18546,1.7399848607092392,2.434685462105653,1.765862665647031,2.6213275562624996,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18547,1.7399848607092374,2.434685462116542,1.765862665647031,2.62132755626249,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18548,1.739984860709237,2.4346854621274043,1.7658626656470344,2.6213275562624805,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18549,1.7399848607092394,2.434685462138269,1.76586266564703,2.6213275562624685,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18550,1.739984860709243,2.4346854621491136,1.7658626656470329,2.6213275562624627,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18551,1.7399848607092394,2.4346854621599436,1.765862665647034,2.6213275562624534,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18552,1.7399848607092412,2.434685462170769,1.7658626656470309,2.6213275562624427,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18553,1.7399848607092434,2.4346854621815894,1.7658626656470275,2.621327556262432,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18554,1.7399848607092379,2.4346854621923963,1.765862665647031,2.6213275562624223,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18555,1.7399848607092394,2.4346854622031913,1.7658626656470318,2.6213275562624117,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18556,1.7399848607092365,2.4346854622139715,1.7658626656470304,2.6213275562624014,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18557,1.739984860709241,2.4346854622247474,1.7658626656470309,2.6213275562623943,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18558,1.73998486070924,2.4346854622355134,1.7658626656470338,2.6213275562623854,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18559,1.7399848607092347,2.434685462246267,1.7658626656470318,2.6213275562623752,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18560,1.7399848607092419,2.4346854622570047,1.7658626656470322,2.621327556262367,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18561,1.7399848607092356,2.4346854622677307,1.7658626656470309,2.6213275562623575,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18562,1.739984860709239,2.434685462278455,1.7658626656470275,2.621327556262347,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18563,1.7399848607092383,2.4346854622891634,1.7658626656470313,2.621327556262339,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18564,1.7399848607092379,2.434685462299859,1.765862665647031,2.621327556262328,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18565,1.7399848607092383,2.434685462310551,1.765862665647034,2.621327556262318,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18566,1.7399848607092359,2.4346854623212355,1.7658626656470322,2.621327556262307,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18567,1.739984860709241,2.434685462331903,1.76586266564703,2.621327556262299,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18568,1.7399848607092387,2.434685462342566,1.7658626656470326,2.621327556262291,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18569,1.7399848607092383,2.434685462353211,1.7658626656470318,2.621327556262282,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18570,1.7399848607092372,2.4346854623638516,1.7658626656470293,2.6213275562622718,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18571,1.7399848607092359,2.4346854623744782,1.7658626656470309,2.6213275562622624,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18572,1.7399848607092414,2.434685462385095,1.7658626656470313,2.6213275562622544,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18573,1.7399848607092396,2.4346854623957013,1.7658626656470353,2.621327556262243,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18574,1.7399848607092392,2.4346854624063003,1.7658626656470346,2.621327556262235,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18575,1.7399848607092385,2.4346854624168834,1.7658626656470304,2.621327556262225,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18576,1.739984860709238,2.4346854624274634,1.7658626656470304,2.6213275562622163,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18577,1.73998486070924,2.434685462438037,1.7658626656470322,2.621327556262207,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18578,1.7399848607092379,2.434685462448594,1.7658626656470353,2.621327556262198,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18579,1.7399848607092383,2.434685462459141,1.7658626656470287,2.62132755626219,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18580,1.7399848607092387,2.4346854624696763,1.7658626656470318,2.6213275562621794,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18581,1.7399848607092385,2.434685462480209,1.7658626656470346,2.621327556262169,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18582,1.7399848607092434,2.4346854624907235,1.7658626656470269,2.621327556262163,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18583,1.7399848607092414,2.434685462501226,1.7658626656470304,2.621327556262154,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18584,1.7399848607092387,2.434685462511723,1.7658626656470338,2.6213275562621425,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18585,1.7399848607092374,2.4346854625222027,1.7658626656470329,2.621327556262132,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18586,1.7399848607092394,2.4346854625326837,1.7658626656470344,2.6213275562621217,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18587,1.7399848607092367,2.43468546254315,1.765862665647033,2.6213275562621168,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18588,1.7399848607092392,2.4346854625536123,1.7658626656470304,2.6213275562621052,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18589,1.739984860709237,2.4346854625640555,1.7658626656470293,2.621327556262095,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18590,1.739984860709232,2.4346854625744876,1.7658626656470318,2.6213275562620892,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18591,1.7399848607092376,2.4346854625849166,1.765862665647031,2.6213275562620786,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18592,1.73998486070924,2.434685462595322,1.765862665647034,2.621327556262068,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18593,1.739984860709235,2.4346854626057324,1.7658626656470304,2.621327556262058,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18594,1.73998486070924,2.43468546261613,1.7658626656470322,2.6213275562620515,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18595,1.7399848607092427,2.43468546262651,1.7658626656470318,2.6213275562620413,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18596,1.7399848607092432,2.434685462636882,1.7658626656470304,2.62132755626203,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18597,1.7399848607092379,2.4346854626472525,1.7658626656470313,2.6213275562620204,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18598,1.7399848607092385,2.4346854626576033,1.7658626656470318,2.621327556262011,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18599,1.7399848607092363,2.434685462667954,1.7658626656470304,2.6213275562620035,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18600,1.7399848607092403,2.4346854626782846,1.7658626656470287,2.6213275562619907,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18601,1.7399848607092392,2.43468546268861,1.7658626656470326,2.6213275562619853,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18602,1.7399848607092387,2.434685462698925,1.7658626656470344,2.621327556261977,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18603,1.7399848607092423,2.434685462709231,1.7658626656470304,2.6213275562619667,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18604,1.7399848607092347,2.4346854627195285,1.7658626656470318,2.621327556261957,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18605,1.7399848607092367,2.4346854627298145,1.7658626656470318,2.621327556261949,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18606,1.7399848607092379,2.4346854627400814,1.7658626656470346,2.621327556261937,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18607,1.73998486070924,2.4346854627503514,1.7658626656470329,2.621327556261932,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18608,1.7399848607092354,2.4346854627606005,1.7658626656470318,2.6213275562619187,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18609,1.7399848607092374,2.434685462770853,1.7658626656470322,2.6213275562619125,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18610,1.7399848607092374,2.434685462781085,1.7658626656470293,2.6213275562619036,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18611,1.739984860709242,2.4346854627913146,1.7658626656470335,2.621327556261896,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18612,1.7399848607092347,2.4346854628015198,1.765862665647031,2.6213275562618854,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18613,1.739984860709237,2.434685462811724,1.7658626656470322,2.6213275562618756,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18614,1.7399848607092427,2.4346854628219257,1.76586266564703,2.621327556261869,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18615,1.7399848607092399,2.434685462832114,1.7658626656470293,2.621327556261856,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18616,1.7399848607092365,2.4346854628422943,1.7658626656470304,2.6213275562618477,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18617,1.7399848607092383,2.434685462852454,1.7658626656470304,2.6213275562618388,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18618,1.739984860709238,2.4346854628626176,1.7658626656470329,2.621327556261831,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18619,1.7399848607092387,2.4346854628727574,1.7658626656470326,2.6213275562618237,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18620,1.7399848607092396,2.434685462882888,1.765862665647031,2.6213275562618144,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18621,1.7399848607092392,2.4346854628930163,1.76586266564703,2.621327556261804,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18622,1.7399848607092352,2.4346854629031367,1.765862665647031,2.621327556261796,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18623,1.7399848607092343,2.4346854629132473,1.7658626656470344,2.6213275562617864,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18624,1.7399848607092383,2.43468546292334,1.765862665647031,2.6213275562617775,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18625,1.7399848607092394,2.4346854629334307,1.7658626656470295,2.6213275562617686,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18626,1.739984860709237,2.4346854629435004,1.7658626656470329,2.6213275562617606,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18627,1.739984860709241,2.434685462953576,1.765862665647031,2.62132755626175,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18628,1.7399848607092376,2.43468546296363,1.76586266564703,2.6213275562617415,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18629,1.739984860709238,2.4346854629736905,1.765862665647029,2.621327556261733,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18630,1.7399848607092385,2.43468546298372,1.7658626656470313,2.6213275562617206,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18631,1.7399848607092436,2.4346854629937456,1.7658626656470322,2.6213275562617153,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18632,1.7399848607092387,2.4346854630037633,1.7658626656470358,2.6213275562617055,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18633,1.739984860709239,2.4346854630137735,1.765862665647032,2.6213275562616998,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18634,1.7399848607092392,2.434685463023783,1.7658626656470322,2.6213275562616905,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18635,1.739984860709241,2.434685463033764,1.7658626656470329,2.6213275562616807,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18636,1.7399848607092347,2.4346854630437536,1.765862665647031,2.6213275562616696,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18637,1.7399848607092445,2.4346854630537207,1.7658626656470322,2.621327556261662,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18638,1.7399848607092407,2.434685463063678,1.7658626656470353,2.6213275562616527,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18639,1.7399848607092359,2.434685463073633,1.7658626656470326,2.6213275562616443,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18640,1.739984860709237,2.434685463083574,1.7658626656470326,2.621327556261636,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18641,1.7399848607092407,2.4346854630935066,1.76586266564703,2.6213275562616265,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18642,1.7399848607092394,2.4346854631034276,1.7658626656470304,2.6213275562616185,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
18643,1.7399848607092383,2.434685463113343,1.76586266564703,2.621327556261607,1.8099684234423343,2.2620210359968556,1.8401407410115838,2.162437086906981
